,Distance 202m Depth,Total Daily Kg,Total Receipt Kg,Black Rockfish,Cabezon,Kelp Greenling,Sablefish,Shortspine Thornyhead
5927,0.003988332396340024,0.00938062981912517,0.012695045835771405,0.0,0.0,0.0,0.00452866979464993,0.30903954802259886
371,0.08608116806400887,0.0006035166102183469,0.0008167544372927637,0.0350076103500761,0.0,0.0,0.0,0.0
8791,0.07322806417182012,0.027779779491244504,0.03759508484493856,0.0,0.0,0.0,0.03786484674913168,0.0
6322,0.052866792142292625,0.0009368019024284789,0.0012677979325141408,0.0,0.0,0.0,0.0014868076290293095,0.0
6513,0.035503898706949234,0.01277203286012827,0.011361419933684416,0.0,0.0,0.0,0.011638535128876972,0.0
7243,0.05836653548760317,0.00015132953808460044,0.0002047981275599766,0.0,0.0,0.0,0.0,0.0
6714,0.01649108226801268,0.0006710744397204007,0.0009081821728106104,0.0,0.0,0.0,0.0,0.0
9873,0.0031979989081990998,0.002666282337681055,0.0036083479617710166,0.0,0.0,0.0,0.0,0.13333333333333333
8086,0.1155597923948734,0.025924191107588094,0.016322898381119562,0.0,0.0,0.0,0.014660898178051305,0.0
2364,0.05107428320011733,0.0033238452115010447,0.0004388531304856641,0.0,0.0,0.0,0.0,0.0
3213,0.05107428320011733,0.00039633926641204873,0.0005363760483713673,0.016235413495687467,0.0,0.20121951219512194,0.0,0.0
911,0.1493730292586346,0.0017024573034517547,0.002303978935049737,0.09132420091324199,0.0,0.0,0.0,0.0
9622,0.0007903334881409242,0.0021258197016646246,0.0028769260776282425,0.0,0.0,0.0,0.0,0.13220338983050847
9271,0.0,0.008350147726453844,0.011300468110005851,0.0,0.0,0.0,0.011577600389982328,0.0
10039,0.1155597923948734,0.02758160985803848,0.023344548468890187,0.0,0.0,0.0,0.020803119858631407,0.0
7441,0.03780564314406069,0.006611659580600995,0.007765262336649113,0.0,0.0,0.0,0.00662969959173725,0.0655367231638418
8956,0.0031979989081990998,0.002495135836275852,0.003376731031792471,0.0,0.0,0.0,0.0014624337334714522,0.09548022598870057
7448,0.0,0.0006026158391583194,0.0008155354008191923,0.0,0.0,0.0,0.0,0.0
7139,0.1155597923948734,0.0021231173884845426,0.0007021650087770624,0.040892947742262806,0.0,0.0,0.0,0.0
1423,0.05107428320011733,0.011079484038336815,0.01407987126974839,0.0,0.0,0.0,0.012321004204496984,0.0
10424,0.0776889671074609,0.009160841680478489,0.012397600936220011,0.0,0.0,0.0,0.011906647980013405,0.01694915254237288
479,0.0918131227950103,0.0006125243208186207,0.0008289448020284765,0.0,0.0,0.0,0.0,0.0
662,0.1493730292586346,0.05161418173956907,0.06985078993563487,0.0,0.0,0.0,0.06833221619645359,0.0
8740,0.0007903334881409242,0.00848526338545795,0.011483323581041543,0.0,0.0,0.0,0.0,0.5175141242937853
9554,0.03780564314406069,0.17695647474237947,0.22169397308367464,0.0,0.0,0.0,0.17690573395892997,0.303954802259887
8649,0.0031979989081990998,0.003855300136917201,0.005217476106885118,0.0,0.0,0.0,0.0,0.23841807909604518
2988,0.05107428320011733,0.004656986380341573,0.001901696898771211,0.06900050735667174,0.0,0.0,0.0,0.0
1119,0.08608116806400887,0.010647113929523671,0.014409011117612638,0.0,0.0,0.0,0.014685272073609163,0.0
2776,0.05107428320011733,0.0029365136556892698,0.003974058903842403,0.06341958396752917,0.030107526881720432,0.4817073170731707,0.0,0.0
4535,0.05107428320011733,0.008097931829646176,0.01095913789740589,0.0,0.0,0.0,0.010310157820973737,0.0
7414,0.07322806417182012,0.0006395474526194422,0.0008655158962356153,0.0,0.0,0.0,0.0,0.0
5700,1.0,0.20588924119045904,0.27863516676418953,0.0,0.0,0.0,0.1280970081043203,0.031638418079096044
8677,0.03780564314406069,0.002233912228867911,0.0030232104544567974,0.0,0.0,0.0,0.003302662848089696,0.0
5824,0.003988332396340024,0.006080204655184838,0.008228496196606202,0.0,0.0,0.0,0.00034123453781000545,0.3327683615819209
4427,0.1493730292586346,0.0027203286012826974,0.003681490150185293,0.1141552511415525,0.0,0.0,0.0,0.0
8314,0.003988332396340024,0.005476688044966491,0.007411741759313438,0.0,0.0,0.0,0.0011211991956614465,0.22203389830508474
8612,0.0728980795711015,0.0068908986092094835,0.009325629022820362,0.0,0.0,0.0,0.009603314849795869,0.0
3981,0.05107428320011733,0.003305829790300497,0.000231616929978545,0.0,0.0,0.0,0.0,0.0
7231,0.20531967767430112,0.0006575628738199899,0.0008898966257070411,0.0,0.0,0.0,0.0,0.0
2893,0.05107428320011733,0.003467968581105426,0.004693290423249463,0.15880263825469304,0.0,0.0,0.0,0.0
2669,0.05107428320011733,0.0012250486416372415,0.00020723620050711917,0.020294266869609334,0.0,0.0,0.0,0.0
3977,0.05107428320011733,0.004828132881746775,0.0007558026136141992,0.014205986808726534,0.0,0.0,0.0,0.0
5998,0.002912827031034848,0.001576349355047921,0.0021333138287497563,0.0,0.0,0.0,0.0012308817256718055,0.0
279,0.0728980795711015,0.005305541543561288,0.007180124829334893,0.07711821410451546,0.0,0.0,0.0,0.0
8414,0.0031979989081990998,0.0034229300281040567,0.004632338599570899,0.0,0.0,0.0,0.0,0.20621468926553674
7662,0.03780564314406069,0.0014412336960438134,0.0019504583577140625,0.0,0.0,0.0,0.0022302114435439643,0.0
9681,0.03780564314406069,0.00039633926641204873,0.0005363760483713673,0.0,0.0,0.0,0.0008165255011882274,0.0
9321,0.03780564314406069,0.0005404626360164301,0.0007314218841427734,0.0,0.0,0.0,0.0010115166656510877,0.0
9876,0.051457228292309316,0.02057361101102544,0.02516091281451141,0.0,0.0,0.0,0.0242763999756261,0.0
1694,0.0918131227950103,0.0012340563522375153,0.0016700799687926662,0.08016235413495687,0.0,0.0,0.0,0.0
9479,0.0007903334881409242,0.0014412336960438134,0.0019504583577140625,0.0,0.0,0.0,0.0,0.08983050847457627
5018,0.20531967767430112,0.0008016862434243714,0.0010849424614784472,0.0,0.0,0.0,0.0,0.06327683615819209
3479,0.05107428320011733,0.0007386322692224546,0.0009996099083284572,0.0410958904109589,0.0,0.0,0.0,0.0
4416,0.1493730292586346,0.07662859407652951,0.0854788375268188,0.0,0.0,0.0,0.08573517762476388,0.0
9897,0.0,0.019069323340779706,0.02580700214550419,0.0,0.0,0.0,0.022984583511059656,0.08418079096045197
4155,0.15297841656278263,0.19611587518916193,0.26527452701384824,0.0,0.0,0.0,0.26150752544025346,0.0
4883,0.05763731025885458,0.004918209987749513,0.005229666471620831,0.22881785895484524,0.0,0.0,0.0,0.0
7053,0.07322806417182012,0.00591806586437991,0.00800906963136337,0.29731100963977675,0.0,0.0,0.0,0.0
6070,0.002912827031034848,0.0005764934784175254,0.0007801833430856251,0.0,0.0,0.0,0.0,0.0
9165,0.0007903334881409242,0.0027203286012826974,0.003681490150185293,0.0,0.0,0.0,0.002364267869112181,0.062146892655367235
8499,0.003988332396340024,0.007062045110614686,0.009557245952798908,0.0,0.0,0.0,0.0,0.41751412429378537
4296,0.1493730292586346,0.07425956618865749,0.09958308952603862,0.0,0.0,0.0,0.08792882822497106,0.0
5235,0.051457228292309316,0.002828421128485984,0.0038277745270138483,0.0,0.21612903225806454,0.0,0.0,0.0
4683,0.1420929986230272,0.002810405707285436,0.0038033937975424223,0.15220700152206998,0.0,0.0,0.0,0.0
5521,0.03780564314406069,0.0005859515745478129,0.0007929832260581235,0.0,0.0,0.0,0.0,0.0
2209,0.1420929986230272,0.002143835122865172,0.0012556075677784277,0.0,0.12580645161290324,0.0,0.0,0.0
9367,0.051457228292309316,0.020258341140015856,0.027416130290618297,0.0,0.0,0.0,0.022813966242154652,0.16610169491525423
6398,0.029205674105578776,0.002765367154284067,0.0006338989662570704,0.0,0.0,0.0,0.0009140210834196575,0.0
4563,0.1420929986230272,0.00028824673920876265,0.0003900916715428125,0.013698630136986299,0.0,0.0,0.0,0.0
184,0.03780564314406069,0.012376594364776247,0.016749561146869513,0.0,0.0,0.0,0.017025166047163486,0.0
5470,0.07322806417182012,0.004711032643943216,0.006375560756777843,0.2749873160832065,0.0,0.0,0.0,0.0
5522,0.03780564314406069,1.4862722490451859e-05,2.0114101813926272e-05,0.0,0.0,0.0,0.0,0.0
4516,0.1493730292586346,0.03352669885421921,0.04498244587478057,0.0,0.0,0.0,0.040326610200475295,0.0
2350,0.05107428320011733,0.001143979246234777,0.0012556075677784277,0.0,0.0,0.33536585365853655,0.0,0.0
553,0.05107428320011733,0.006278374288390862,0.0009508484493856056,0.0,0.0,0.0,0.0,0.0
1397,0.10401440525368075,0.00258521294227859,0.002962258630778233,0.11060375443937086,0.0,0.0,0.0,0.0
1384,0.05107428320011733,0.007953808460041794,0.010764092061634483,0.0,0.0,0.0,0.009627688745353725,0.0
5406,0.05836653548760317,0.0007440368955826187,0.000670470060464209,0.0,0.0,0.0,0.0,0.0
5770,1.0,0.15386070476327737,0.2082236200507119,0.0,0.0,0.0,0.156029492413625,0.0519774011299435
4903,0.0,0.004658787922461627,0.00572947142578506,0.0,0.0,0.0,0.0,0.0
297,0.03780564314406069,0.007152122216617424,0.009679149600156036,0.0,0.0,0.0,0.009956736335384802,0.0
443,0.0918131227950103,0.0017204727246523024,0.0023283596645211624,0.09994926433282597,0.0,0.0,0.0,0.0
8294,0.03780564314406069,0.002450097283274483,3.657109420713867e-05,0.0,0.0,0.0,0.000316860642252148,0.0
8268,0.03780564314406069,0.0024681127044750306,0.003340159937585333,0.0,0.0,0.0,0.003619523490341844,0.0
2077,0.0644488442391207,0.0011710023780355985,0.0015847474156426757,0.05580923389142567,0.0,0.0,0.0,0.0
4751,0.1493730292586346,0.002332997045470923,0.003157304466549639,0.12328767123287669,0.0,0.0,0.0,0.0
9718,0.0031979989081990998,0.0032427758160985805,0.004388531304856642,0.0,0.0,0.0,0.0,0.18305084745762712
2229,0.0644488442391207,0.00034229300281040563,0.0004632338599570898,0.017757483510908167,0.0,0.15853658536585366,0.0,0.0
2842,0.0644488442391207,0.001369172011241623,0.0017676028866783695,0.04819888381532217,0.0,0.36585365853658536,0.0,0.0
2537,0.05107428320011733,0.0021618505440657203,0.002669689877121124,0.045662100456620995,0.06881720430107527,0.45731707317073167,0.0,0.0
9484,0.0007903334881409242,0.0022158968076673633,0.002998829724985372,0.0,0.0,0.0,0.0015964901590396685,0.06045197740112994
8828,0.0007903334881409242,0.0006935937162210852,0.0009386580846498928,0.0,0.0,0.0,0.0,0.05254237288135593
7334,0.05836653548760317,0.0009656265763493552,0.001306807099668422,0.0,0.0,0.0,0.0,0.0
3367,0.05107428320011733,0.0007206168480219069,0.0009752291788570314,0.04058853373921867,0.0,0.0,0.0,0.0
6802,0.051457228292309316,0.00045939324061396554,0.0006217086015213574,0.0,0.02903225806451613,0.0,0.0,0.0
2578,0.05107428320011733,0.0006395474526194422,0.0008655158962356153,0.0258751902587519,0.0,0.0,0.0,0.0
1131,0.15297841656278263,0.006566621027599626,0.008886775892334699,0.0,0.0,0.0,0.009164584729754432,0.0
8140,0.07322806417182012,0.0094671038408878,0.01281207333723425,0.0,0.0,0.0,0.013088781914569496,0.0
8244,0.0031979989081990998,0.0036210996613100814,0.0049005266237565825,0.0,0.0,0.0,0.00040216927670464934,0.21016949152542372
320,0.1493730292586346,0.1560135475967428,0.12314706456017163,0.0,0.0,0.0,0.12339284626165375,0.0
1371,0.05107428320011733,0.006476543921596888,0.00876487224497757,0.0,0.0,0.0,0.007434038145146548,0.0
4042,0.08608116806400887,0.05634322980471283,0.07625073142188414,0.0,0.0,0.0,0.07644872341722016,0.0
5709,1.0,0.1292520870865461,0.17492014945387166,0.0,0.0,0.0,0.12481871915178842,0.4096045197740113
5865,0.0,0.004284067161490236,0.005797737468305052,0.0,0.0,0.0,0.006076412162573883,0.0
907,0.0918131227950103,0.0009007710600273835,0.0012190364735712891,0.058346017250126836,0.0,0.0,0.0,0.0
6784,0.07322806417182012,0.0027473517330835195,0.0037180612443924324,0.16641298833079654,0.0,0.0,0.0,0.0
3950,0.10401440525368075,0.002495135836275852,0.003376731031792471,0.15220700152206998,0.0,0.0,0.0,0.0
9648,0.0,0.021005981119838583,0.028427930563682466,0.0,0.0,0.0,0.020973737127536408,0.04915254237288136
9453,0.031018552467551516,0.0033778914751026877,0.004571386775892335,0.0,0.0,0.0,0.0,0.19661016949152543
8757,0.003988332396340024,0.004261547884989551,0.005767261556465769,0.0,0.0,0.0,0.0,0.26016949152542374
7265,0.20531967767430112,0.0025131512574763995,0.0034011117612638966,0.0,0.0,0.1646341463414634,0.0,0.0
7876,0.1683695501617332,0.11447899401888016,0.15492734542617514,0.0,0.0,0.0,0.1549204801657425,0.0
6930,0.07322806417182012,0.0025131512574763995,0.0034011117612638966,0.09132420091324199,0.0,0.0,0.0,0.0
8931,0.003988332396340024,0.002659076169200836,0.0035985956699824463,0.0,0.0,0.0,0.0,0.13999999999999999
926,0.0644488442391207,0.0028013979966851625,0.00021942656524283208,0.014713343480466767,0.0,0.0,0.0,0.0
9763,0.051457228292309316,0.014043921596886935,0.004266627657499513,0.0,0.0,0.0,0.0020474072268600327,0.11581920903954804
15,0.03780564314406069,0.12236974850472004,0.16560610493465963,0.0,0.0,0.0,0.16133081469745902,0.12655367231638417
143,0.052866792142292625,0.0003008575340491461,0.00040715818217281055,0.0,0.0,0.0,0.0,0.0
2363,0.05107428320011733,0.0021528428334654463,0.0006095182367856446,0.0350076103500761,0.0,0.0,0.0,0.0
129,0.03780564314406069,0.0054226417813648484,0.007338599570899162,0.0,0.0,0.0,0.007348729510694047,0.0
1161,0.05107428320011733,0.021132089068242415,0.028598595669982445,0.0,0.0,0.0,0.027006276278106145,0.057627118644067804
6685,0.01649108226801268,0.0020969950277437486,0.002837916910473961,0.012886859462201927,0.1353763440860215,0.0,0.0,0.0
9944,0.0,0.0009908481660301218,0.0013409401209284182,0.0,0.0,0.0,0.001620864054597526,0.0
10236,1.0,0.02109605822584132,0.02854983421103959,0.0,0.0,0.0,0.022765218451038936,0.05593220338983051
7690,0.05836653548760317,0.001298911868559487,0.0017578505948897991,0.0,0.0324731182795699,0.0,0.0,0.0
9405,0.0031979989081990998,0.0012700871946386108,0.0017188414277355178,0.0,0.0,0.0,0.0006093473889464384,0.05028248587570621
1876,0.0644488442391207,0.0008016862434243714,0.0010849424614784472,0.03906646372399797,0.0,0.1646341463414634,0.0,0.0
2488,0.05107428320011733,0.0011619946674353246,0.001572557050906963,0.014713343480466767,0.061290322580645165,0.21951219512195122,0.0,0.0
8248,0.0031979989081990998,0.0030536138934928294,0.00413253364540667,0.0,0.0,0.0,0.0005118518067150082,0.16497175141242937
4479,0.05107428320011733,0.0038012538733155584,0.0020114101813926274,0.0,0.0,0.0,0.0,0.0
1182,0.15297841656278263,0.019447647185991207,0.026318997464404133,0.0,0.0,0.0,0.02659192005362257,0.0
6977,0.07322806417182012,0.00031526987100958425,0.0004266627657499512,0.0197869101978691,0.0,0.0,0.0,0.0
6105,0.002912827031034848,0.0015042876702457304,0.002035790910864053,0.0,0.0,0.0,0.0011333861434403754,0.0
1170,0.05107428320011733,0.0021258197016646246,0.0028769260776282425,0.0,0.0,0.0,0.0031564194747425505,0.0
7015,0.07322806417182012,0.0020807811486632556,0.0028159742539496783,0.0,0.0,0.0,0.0,0.0
2182,0.05107428320011733,0.003927361821719392,0.003839964891749561,0.03906646372399797,0.031182795698924733,0.4146341463414634,0.0,0.0
9459,0.031018552467551516,0.004008431217121857,0.0054247123073922375,0.0,0.0,0.0,0.0008165255011882274,0.20621468926553674
3371,0.05107428320011733,0.0012971103264394323,0.0017554125219426564,0.0289193302891933,0.06774193548387097,0.14024390243902438,0.0,0.0
8629,0.1155597923948734,0.01665525689990632,0.0014872244977569729,0.0,0.0,0.0,0.0015233684723660959,0.0
1859,0.05107428320011733,0.0008917633494271095,0.001206846108835576,0.0289193302891933,0.0,0.25,0.0,0.0
5537,0.20531967767430112,0.0005044317936153348,0.000682660425199922,0.0,0.0,0.0,0.0,0.0
7836,1.0,0.13200799884701306,0.06115905987907158,0.0,0.0,0.0,0.0,0.0
6044,0.0007903334881409242,0.005818981047776898,0.007874975619270528,0.0,0.0,0.0,0.004241057827067211,0.16497175141242937
7236,0.13790097202871274,0.0002540174389277222,0.00034376828554710353,0.0,0.0,0.0,0.0,0.0
9906,0.03780564314406069,0.014015997694026085,0.01896820752876926,0.0,0.0,0.0,0.019243190542928522,0.0
3588,0.05107428320011733,0.005062333357353895,0.0039252974448995516,0.07204464738711314,0.0913978494623656,0.0,0.0,0.0
6496,0.029205674105578776,0.0011430784751747497,0.001546957284961966,0.0,0.0,0.0,0.0,0.0
3121,0.0644488442391207,0.0023690278878720186,0.003206065925492491,0.13292744799594114,0.0,0.0,0.0,0.0
387,0.05107428320011733,0.008755494703466166,0.011849034523112931,0.0,0.0,0.0,0.011687282919992688,0.0
1311,0.0918131227950103,0.00021618505440657205,0.0002925687536571094,0.020801623541349568,0.0,0.0,0.0,0.0
1032,0.0918131227950103,0.0021258197016646246,0.0028769260776282425,0.10857432775240992,0.0,0.0,0.0,0.0
8525,0.0007903334881409242,0.005008287093752253,0.006777842793056368,0.0,0.0,0.0,0.0009505819267564438,0.27740112994350286
7386,0.051457228292309316,0.0016619226057505224,0.0014823483518626877,0.0,0.056559139784946234,0.0,0.0,0.0
4936,0.0031979989081990998,0.010129170570007924,0.013708065145309147,0.0,0.0,0.0,0.012515995368959844,0.06807909604519774
931,0.05107428320011733,0.006197304892988398,0.00838697093817047,0.0,0.0,0.0,0.008067759429650843,0.0
4019,0.1493730292586346,0.12076637601787131,0.04158133411351667,0.0,0.0,0.0,0.03539089635000914,0.0
691,0.1420929986230272,0.001585357065648195,0.0021455041934854693,0.09386098427194316,0.0,0.0,0.0,0.0
6621,0.10669502089902472,0.0007836708222238235,0.0010605617320070214,0.0,0.0,0.0,0.001194320882335019,0.0
7583,0.07322806417182012,0.00425163940332925,0.005753852155256485,0.24657534246575338,0.0,0.0,0.0,0.0
829,0.05107428320011733,0.03149095625855733,0.04261751511605227,0.0,0.0,0.0,0.04161842666504174,0.0
3498,0.05107428320011733,0.0031797218418966634,0.004303198751706651,0.07813292744799594,0.08387096774193549,0.3170731707317073,0.0,0.0
2081,0.05107428320011733,0.0029365136556892698,0.003267017749171055,0.05276509386098427,0.0,0.6951219512195121,0.0,0.0
9478,0.0007903334881409242,0.00037832384521150107,0.0005119953188999415,0.0,0.0,0.0,0.0,0.02768361581920904
10035,0.1155597923948734,0.04381350435973193,0.059293934074507504,0.0,0.0,0.0,0.0573639631954177,0.0
44,0.052866792142292625,0.0017087627008719464,0.0023125121903647358,0.0,0.0,0.0,0.0025226981902382547,0.0
3939,0.10401440525368075,0.0012971103264394323,0.0017554125219426564,0.08472856418061897,0.0,0.0,0.0,0.0
6901,0.051457228292309316,0.0005945088996180731,0.0008045640725570507,0.0,0.043010752688172046,0.0,0.0,0.0
7049,0.051457228292309316,0.0002522158968076674,0.00034133021259996095,0.0,0.0,0.0,0.0,0.0
4319,0.1493730292586346,0.06834150032427759,0.08567388336259021,0.0,0.0,0.0,0.08593016878922674,0.0
2965,0.10401440525368075,0.0025131512574763995,0.0034011117612638966,0.15169964485032977,0.0,0.0,0.0,0.0
3969,0.05107428320011733,0.003720184477913093,0.0019992198166569144,0.05733130390664637,0.0,0.0,0.0,0.0
1187,0.0918131227950103,0.0014772645384449087,0.0019992198166569144,0.07356671740233384,0.0,0.0,0.0,0.0
9528,0.03780564314406069,0.0069899834258124955,0.009459723034913204,0.0,0.0,0.0,0.009737371275364084,0.0
6051,0.002912827031034848,0.007737623405635225,0.010471523307977374,0.0,0.0,0.0,0.010115166656510877,0.0
284,0.0,0.0029968653167111044,0.004055734347571679,0.0,0.0,0.0,0.0,0.0
9439,0.0031979989081990998,0.00024320818620739355,0.00032913984786424815,0.0,0.0,0.0,0.0,0.020903954802259886
4159,0.08608116806400887,0.026734885061612743,0.03618100253559586,0.0,0.0,0.0,0.03645116080677595,0.0
3092,0.07699640683434772,0.0029004828132881745,0.0039252974448995516,0.12886859462201927,0.0,0.0,0.0,0.0
6497,0.029205674105578776,3.422930028104058e-05,4.6323385995708944e-05,0.0,0.0,0.0,0.0,0.0
4556,0.053465653084337546,0.00019816963320602434,3.657109420713867e-05,0.0121765601217656,0.0,0.0,0.0,0.0
7109,0.05836653548760317,0.0009404049866685883,0.001272674078408426,0.0,0.0,0.0,0.0,0.0
4323,0.1493730292586346,0.04411075880954096,0.0022308367466354596,0.0,0.0,0.0,0.002510511242459326,0.0
6270,0.0007903334881409242,0.001963680910859696,0.002657499512385411,0.0,0.0,0.0,0.0022302114435439643,0.0327683615819209
7532,0.20531967767430112,0.002657274627080781,0.003596157597035303,0.0,0.0,0.0,0.0,0.0
3364,0.05107428320011733,0.0035490379765078907,0.004803003705870879,0.16083206494165397,0.031182795698924733,0.1646341463414634,0.0,0.0
1404,0.0918131227950103,0.0008467247964257405,0.0011458942851570119,0.05580923389142567,0.0,0.0,0.0,0.0
3195,0.05107428320011733,0.0027563594436837927,0.003535205773356739,0.10248604769152714,0.0,0.0,0.0,0.0
10294,0.006420441120155135,0.031202709519348566,0.024429490930368634,0.0,0.0,0.0,0.0,0.08813559322033898
969,0.053465653084337546,0.001630395618649564,0.0022064560171640335,0.10147133434804667,0.0,0.0,0.0,0.0
3734,0.05107428320011733,0.004629963248540751,0.0062658474741564265,0.0197869101978691,0.11290322580645162,0.17682926829268292,0.0,0.0
925,0.05107428320011733,0.005927073574980183,0.008021259996099083,0.0,0.0,0.0,0.0040216927670464935,0.0
10096,0.0031979989081990998,0.0019276500684586005,0.002608738053442559,0.0,0.0,0.0,0.0,0.09943502824858758
10277,0.0776889671074609,0.2691503927361822,0.14662570704115466,0.0,0.0,0.0,0.12405094144171593,0.057062146892655374
4725,0.08608116806400887,0.0017294804352525762,0.0023405500292568754,0.0,0.0,0.0,0.0,0.0
7087,0.07322806417182012,0.0038102615839158316,0.005156524283206554,0.22628107559614408,0.0,0.0,0.0,0.0
2851,0.1420929986230272,0.002657274627080781,0.003596157597035303,0.14967021816336884,0.0,0.0,0.0,0.0
8777,0.0,0.008728471571665345,0.011812463428905792,0.0,0.0,0.0,0.011821339345560905,0.0
7717,0.07322806417182012,0.005116379620955539,0.0062414667446850005,0.2658548959918823,0.0,0.0,0.0,0.0
9448,0.0007903334881409242,0.0008377170858254667,0.0011337039204212989,0.0,0.0,0.0,0.0,0.06101694915254237
9431,0.0031979989081990998,0.0017204727246523024,0.0023283596645211624,0.0,0.0,0.0,0.0,0.103954802259887
8511,0.0007903334881409242,0.0045398861425380126,0.006143943826799297,0.0,0.0,0.0,0.002339893973554323,0.18192090395480226
4471,0.05107428320011733,0.0018465806730561362,0.00017066510629998045,0.0121765601217656,0.0,0.0,0.0,0.0
6339,0.002912827031034848,0.000648555163219716,0.0008777062609713281,0.0,0.0,0.0,0.0004143562244835781,0.0
4348,0.15297841656278263,0.12706276572746272,0.002035790910864053,0.0,0.0,0.0,0.002315520077996466,0.0
9551,0.03780564314406069,0.12801758305109173,0.10989613809245172,0.0,0.0,0.0,0.08596672963256352,0.3700564971751412
8556,0.03780564314406069,0.006098220076385386,0.008252876926077629,0.0,0.0,0.0,0.008530863445250137,0.0
3626,0.0644488442391207,0.004593932406139656,0.004681100058513751,0.18924403855910704,0.0,0.2073170731707317,0.0,0.0
1789,0.05107428320011733,0.0021618505440657203,0.0025599765944997075,0.050735667174023336,0.02903225806451613,0.3597560975609756,0.0,0.0
10383,0.10669502089902472,0.001035886719031491,0.0014018919446069824,0.0,0.0,0.0,0.0012430686734507344,0.0
2059,0.0644488442391207,0.0006665705844202637,0.0008167544372927637,0.012683916793505834,0.0,0.0,0.0,0.0
7907,0.119711080149593,0.020771780644231463,0.028110981080553932,0.0,0.0,0.0,0.02392297849003717,0.022598870056497175
9630,0.0007903334881409242,0.0015673416444476472,0.0021211234640140433,0.0,0.0,0.0,0.0,0.10677966101694915
4013,0.1493730292586346,0.15087014484398648,0.20417641895845523,0.0,0.0,0.0,0.2027908110413747,0.0
1902,0.0644488442391207,0.0015042876702457304,0.002035790910864053,0.022831050228310498,0.0,0.39024390243902435,0.0,0.0
4686,0.10519175771797315,0.22379656986380342,0.030073629803003703,0.0,0.0,0.0,0.03034549996953263,0.0
6351,0.002912827031034848,0.0015493262232470996,0.0020967427345426177,0.0,0.0,0.0,0.0,0.0
4922,0.0031979989081990998,0.001522303091446278,0.002060171640335479,0.0,0.0,0.0,0.0003046736944732192,0.09435028248587571
8304,0.03780564314406069,0.007890754485839879,0.010678759508484494,0.0,0.0,0.0,0.010956066053256962,0.0
75,0.0031979989081990998,0.004494847589536643,0.0060829920031207334,0.0,0.0,0.0,0.0029492413625007616,0.11864406779661019
2345,0.1420929986230272,0.001963680910859696,0.002657499512385411,0.1202435312024353,0.0,0.0,0.0,0.0
7855,0.1683695501617332,0.008809540967067809,0.011922176711527208,0.0,0.0,0.0,0.008128694168545487,0.0
430,0.1493730292586346,0.004810117460546228,0.006509654768870684,0.23592085235920848,0.0,0.0,0.0,0.0
4586,0.053465653084337546,0.028338257548461483,0.03614443144138872,0.0,0.0,0.0,0.03507403570775699,0.0
6562,0.002912827031034848,0.00544966491316567,0.007375170665106299,0.0,0.0,0.0,0.005922856620559381,0.05084745762711864
5746,0.10669502089902472,0.005269510701160193,0.007131363370392042,0.0,0.0,0.0,0.00740966424958869,0.0
5360,0.03780564314406069,0.008269078331051378,0.0016700799687926662,0.0,0.0,0.0,0.0019499116446286026,0.0
8689,0.03780564314406069,0.23852417669525114,0.2672249853715623,0.0,0.0,0.0,0.2352080921333252,0.0
8157,0.03780564314406069,0.005044317936153348,0.00682660425199922,0.0,0.0,0.0,0.007104990555115471,0.0
1553,0.10401440525368075,0.0034949917129062473,0.0034011117612638966,0.15220700152206998,0.0,0.0,0.0,0.0
240,0.1155597923948734,0.013295380846004177,0.017992978349912227,0.0,0.0,0.0,0.018268234720614222,0.0
783,0.05107428320011733,0.003972400374720761,0.0010971328262141603,0.05428716387620496,0.0,0.0,0.0,0.0
3066,0.05107428320011733,0.0009368019024284789,0.0011824653793641505,0.0,0.043010752688172046,0.0,0.0,0.0
977,0.053465653084337546,0.000873747928226562,0.0008289448020284765,0.04515474378488076,0.0,0.0,0.0,0.0
4905,0.051457228292309316,0.017447935432730415,0.0019626487224497758,0.0,0.0,0.0,0.0,0.0
2941,0.05107428320011733,0.0020717734380629816,0.002279598205578311,0.10147133434804667,0.0,0.0,0.0,0.0
6127,0.002912827031034848,0.006611659580600995,0.008947727716013263,0.0,0.0,0.0,0.008421180915239778,0.03220338983050847
5389,0.1569830444949606,0.002255530734308568,0.0030524673298225084,0.0,0.0,0.0,0.0,0.0
6170,0.029205674105578776,0.001196223967716365,0.00020723620050711917,0.0,0.0,0.0,0.00048747791115715065,0.0
1620,0.0918131227950103,0.0021348274122648986,0.0028891164423639555,0.07864028411973617,0.0,0.0,0.0,0.0
2146,0.05107428320011733,0.0013871874324421706,0.0016335088745855274,0.017757483510908167,0.0,0.0,0.0,0.0
1801,0.0644488442391207,0.0005314549254161562,0.0007192315194070606,0.0121765601217656,0.0,0.0,0.0,0.0
2095,0.05107428320011733,0.003972400374720761,0.002718451336063975,0.1126331811263318,0.0,0.0,0.0,0.0
6912,0.07322806417182012,0.0034859840023059737,0.004717671152720889,0.07559614408929476,0.0,0.0,0.0,0.0
5983,0.002912827031034848,0.0013871874324421706,0.0018773161692997853,0.0,0.0,0.0,0.0002802997989153616,0.0
1357,0.08608116806400887,0.14642934351805145,0.003291398478642481,0.0,0.0,0.0,0.0,0.0
8641,0.031018552467551516,0.003305829790300497,0.004473863858006632,0.0,0.0,0.0,0.0,0.19096045197740114
6887,0.07322806417182012,0.00514340275275636,0.006960698264092062,0.2927447995941146,0.0,0.0,0.0,0.0
